label_raw,text,label_clean,label_id,clean_text,clean_word_count
offensive language,@rhythmixx_ why you gotta hoe me like that,offensive_language,1,gotta hoe like,3
offensive language,"RT @_sheswatsPOPPIN: js met a lil bitch wit a long name mufucka had more letters den Tennessee, I go gorilla ina pussy, RIP&#128527;",offensive_language,1,js met lil bitch wit long mufucka letter den tennesse gorilla ina pussi rip,14
neither,"RT @PolitiBunny: #YesWeDid attack, harass, threaten, mock and bully any woman or minority who dared not fall in line with our progressive a&#8230;",neither,2,yeswedid attack harass threaten mock bulli woman minor dare fall line progress,12
offensive language,RT @_LiftingProbz_: if i had a dollar for every time i fucked ur bitch http://t.co/8ike4m29co,offensive_language,1,dollar time fuck ur bitch,5
offensive language,@BosleyXavier I trip on acid not bitches.,offensive_language,1,trip acid bitch,3
offensive language,@BrendanSchaub @TimTebow ugh your with Tebow? You're officially a fag now and in followed.,offensive_language,1,ugh tebow offici fag follow,5
offensive language,RT @yooSlim Y'all Virgo bitches gotta chill thinking y'all Beyonc&#232; &#128514;&#128514;&#128514;,offensive_language,1,virgo bitch gotta chill think beyonc,6
neither,&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao,neither,2,look nip ring wait chang lmao,6
offensive language,"RT @GuapoAficionado: Kill em all at once I say.

RT &#8220;@PacDaGoat: The world will be a better place when bitches like her dies lonely http://&#8230;",offensive_language,1,kill em say world better place bitch like die lone,10
neither,lil spook and yung lean and robb all night,neither,2,lil spook yung lean robb night,6
offensive language,"My bitch work for chic fil and she says this is not real b ""@Dory: RT TO SAVE A LIFE http://t.co/5d42kQVo50""",offensive_language,1,bitch work chic fil say real save life,8
neither,I think I'll have salad bar for lunch today. Gotta make up for the birthday brownies somehow... #LastHurrahThenDietStarts,neither,2,think salad bar lunch today gotta make birthday browni lasthurrahthendietstart,10
neither,"Posted a new song: """"guala"""" http://t.co/TbpOuto6zR http://t.co/y1RpItkIAf",neither,2,post new song guala,4
neither,"RT @navy8r: ""@Sierra0559: Hey @BarackObama , the jig is up. Even democrats are through with you. #ReasonToExitAnObamaSpeech"" dems are raci&#8230;",neither,2,hey jig democrat reasontoexitanobamaspeech dem raci,6
offensive language,life is ya professor better know that bitch is gone test ya,offensive_language,1,life ya professor better know bitch gone test ya,9
offensive language,"In my opinion LHHA is a spot on description of how some of Atlanta is. Dumb hoes and niggas, ratchet broads, and stupid arguments.",offensive_language,1,opinion lhha spot descript atlanta dumb hoe nigga ratchet broad stupid argument,12
offensive language,@Korrect973 don't pay dem bitches and they dirty ass chucks no mind bro,offensive_language,1,pay dem bitch dirti ass chuck mind bro,8
neither,@MC_JayTee lol I already made it. I'm waiting on my brownies to finish &#128526;,neither,2,lol wait browni finish,4
offensive language,one big lecture hall full of bitches in sequins limited too tank tops,offensive_language,1,big lectur hall bitch sequin limit tank top,8
offensive language,When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck,offensive_language,1,step da club nigga dap hug hoe swing dey eye ik thing right wanna fuck,15
neither,@mr_republicann chik fil a. hipotle is trash and taco bell will give you the runs,neither,2,chik fil hipotl trash taco bell run,7
offensive language,"RT @SatansTongue: You're not right for this job. 

What why?

Well your r&#233;sum&#233; is just 'don't be a bitch dude' written on a napkin

Don't b&#8230;",offensive_language,1,right job sum just wouldo bitch dude written napkin,9
offensive language,"RT @MAKEUP_SEX: trash talked by many . hated by some . & guess how many fucks i give , its less than one .",offensive_language,1,trash talk hate guess fuck,5
offensive language,"RT @tupac_taughtmeh: ""@DivaMonRoe2uHoE: Somebody find this bitch &amp; fuck her. She ain't had no good dick fucking With this fat nigga. http:/&#8230;",offensive_language,1,somebodi bitch fuck ai good dick fuck fat nigga http,10
offensive language,RT @LilGrim_4DaFame: im just a average nigguh who chasin his money &amp; dreams while tryin stay out of trouble,offensive_language,1,im just averag nigguh chasin money dream tryin stay troubl,10
neither,Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.,neither,2,im tell man roethlisberg got record expung trash,8
offensive language,CleanUp bitch i just got off the phone with em!,offensive_language,1,cleanup bitch just got phone em,6
offensive language,"RT @XtraXtraLex: I was disgusted, betrayed, hurt, &amp; my pussy drier than a niggas skin in the winter time",offensive_language,1,disgust betray hurt pussi drier nigga skin winter time,9
offensive language,RT @6THGRADER: Today seems like as good a day as ever to bang some bitches and go for ice cream.,offensive_language,1,today like good day bang bitch ice cream,8
neither,"RT @ThomasKeneally: Obersturmfuhrer Matthias, my wife is a superb financial brian. Carry on with your labelling in her presence, and see ho&#8230;",neither,2,obersturmfuhr matthia wife superb financi brian carri label presenc ho,10
offensive language,I beg to differ on that lip bittin shit. Dis bitch bit my lip nd tried to suck my blood. Aint shit sexy about that,offensive_language,1,beg differ lip bittin shit di bitch bit lip nd tri suck blood aint shit sexi,16
neither,sheryl crow being the bae,neither,2,sheryl crow bae,3
offensive language,&#8220;@KyariesDa4: Ginobli dropping them bitches like a Delta line&#8221;. &#128514;&#128514;&#128553;&#9996;&#65039;,offensive_language,1,ginobl drop bitch like delta line,6
offensive language,RT @GrvndBxrry: i hate when bitches brag bout how they bf put it down ........ Then they single .... &#128514;,offensive_language,1,hate bitch brag bout bf singl,6
offensive language,Makeup be saving alot of these bitches from being single,offensive_language,1,makeup save alot bitch singl,5
offensive language,Passing up on mad hoes just to give him what he want,offensive_language,1,pass mad hoe just want,5
offensive language,No less than 3 bad bitches in my bed at a time...,offensive_language,1,bad bitch bed time,4
offensive language,I'm flexin on these bitches all gold bottles no Bombay,offensive_language,1,flexin bitch gold bottl bombay,5
neither,My nicca Drake gear game is all bad lol,neither,2,nicca drake gear game bad lol,6
offensive language,RT @DaeDeezyy: ion ask nobody for SHIT . ever . never have a problem doing shit fa people neither but damn can a bitch get a thank you ?,offensive_language,1,ion ask shit problem do shit fa peopl damn bitch thank,11
offensive language,RT @phatsyeo215: these bitches ain't real. &#128514;,offensive_language,1,bitch ai real,3
offensive language,"RT @MobileSuitKwamz: Just swing ""@MUHFUGGINJKELLS: ""That's why I fucked yo bitch."" I mean...what can you say back to that?""",offensive_language,1,just swing fuck yo bitch mean say,7
offensive language,"@gezus__ You bitch. Come on you bitch. You scared coward, you not man enough to fuck with me. You can't last two minutes in my world bitch.",offensive_language,1,bitch come bitch scare coward man fuck minut world bitch,10
offensive language,RT @younngmel: Fuck half the bitches at Mount Rainier &#58386;&#58386; i only fucks wit a few,offensive_language,1,fuck half bitch mount rainier fuck wit,7
offensive language,@HarrysBoyLouis @CurveMe I was laughing at a joke about 9/11 big different bitch.,offensive_language,1,laugh joke big differ bitch,5
offensive language,damnnnn when u unfollow ah bitch after fucking wit dey nigga dat make y'all feel some kind of way&#128563;????,offensive_language,1,damnnnn unfollow ah bitch fuck wit dey nigga dat make feel kind way,13
offensive language,RT @VadeFisse_: dont try too fuck with me &amp; got a million and TWO bitches because I will tell them all.. I PROMISE I WILL,offensive_language,1,dont tri fuck got million bitch tell promis,8
neither,I uploaded a @YouTube video http://t.co/8rLE3JNr GOProud Makes Money Out of Twinkie Crisis in Free Market Spirit,neither,2,upload video goproud make money twinki crisi free market spirit,10
offensive language,My phone acting retarded,offensive_language,1,phone act retard,3
offensive language,"I aint saying you a bitch, But you be acting like a female, dog.",offensive_language,1,aint say bitch act like femal dog,7
offensive language,"&#8220;@SALUTEmyRainbow: &#8220;@thatkiduriah: bitches be like, messy bun. http://t.co/JfFXnwV1DI&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; &#128072;&#128072;&#128072;&#128553;&#128514;&#128514;&#128553;&#128079;&#128557;",offensive_language,1,bitch like messi bun,4
offensive language,"""I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?""&#128514;",offensive_language,1,know shit eatin grin just fuck girl dream sold car know faggot sell,13
offensive language,"RT @thefrogod: Dat shit trash

&#8220;@ComplexMag: A shirt inspired by @Drake's emoji tattoo. Pre-order now: http://t.co/VAuLGcpkIS http://t.co/h&#8230;",offensive_language,1,dat shit trash shirt inspir emoji tattoo pre order,9
offensive language,"RT @GuruJeremy: Hoes use the""it just happened"" excuse as a means to cope wit them being a ho. They make it seem as if they had no control o&#8230;",offensive_language,1,hoe use just happen excus mean cope wit ho make control,11
neither,@brianabrazilian oh... my phone is some trash! but you knew that!,neither,2,oh phone trash knew,4
offensive language,"Iv decided to grow my hair, i aint braiding it tho.......straight curls out dis bitch !",offensive_language,1,iv decid grow hair aint braid tho straight curl di bitch,11
offensive language,RT @TRAPMAMA: @_BoobieJohnson so i could catch a round with half these pussies out here,offensive_language,1,catch round half pussi,4
offensive language,@AwiLL_2RECKLESS lmao omm you see the bitch tryna act like she ain't feel it ahaha,offensive_language,1,lmao omm bitch tryna act like ai feel ahaha,9
offensive language,slay me lolz jk bitch I'll cut you #EMABiggestFans1D,offensive_language,1,slay lolz jk bitch cut emabiggestfan,6
neither,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",neither,2,play soccer cheat girl wear khaki colour cargo haircut ye lmfao,11
offensive language,I'm lactose and hoe nigga tolerant,offensive_language,1,lactos hoe nigga toler,4
offensive language,"Don't fw sloppy hoes, You might catch somethin..",offensive_language,1,fw sloppi hoe catch somethin,5
offensive language,@ThatNiggaKent already know juss ordered some of this for the weekend @Ohhh_Killem_93 for tha white hoes http://t.co/9931VYW9ff,offensive_language,1,know juss order weekend tha white hoe,7
offensive language,@Darienbaby_xoxo ya but you can't because its a real account dumb bitch I go to wams fucking bitch,offensive_language,1,ya real account dumb bitch wam fuck bitch,8
offensive language,"&#8220;@mcdonavins: A nigga who gets alot of bitches is not gonna value you like someone else would, youre just ""another one"" lol.&#8221; Cut that out",offensive_language,1,nigga get alot bitch gonna valu like your just lol cut,11
neither,@d6_9b idk... It's trash though!,neither,2,idk trash,2
offensive language,Yeah hoe.,offensive_language,1,yeah hoe,2
neither,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""
- Robert Frost Giant",neither,2,road diverg yellow wood chose tunheimr robert frost giant,9
offensive language,@ApevonTarskin fuck u ugly ass bitch,offensive_language,1,fuck ugli ass bitch,4
